customer_id,company_id
15410,company_6
11876,company_4
10997,company_3
14690,company_1
14274,company_4
14042,company_9
12065,company_6
13331,company_1
12737,company_4
11232,company_4
13575,company_6
13510,company_7
11079,company_2
10629,company_7
12837,company_6
10729,company_3
11477,company_8
13609,company_6
14244,company_3
12370,company_6
12030,company_4
11710,company_6
10296,company_9
10124,company_8
13176,company_3
11768,company_4
10830,company_2
15463,company_8
14352,company_6
10580,company_4
13355,company_7
11040,company_1
14621,company_3
14584,company_3
11975,company_6
12098,company_9
14169,company_4
15252,company_7
11180,company_8
14601,company_3
10512,company_6
12667,company_5
10982,company_5
13507,company_6
12715,company_8
15697,company_4
14678,company_1
10316,company_4
15575,company_3
12715,company_9
14016,company_4
12336,company_4
14275,company_6
11752,company_9
10591,company_5
10665,company_1
14532,company_3
13846,company_3
12147,company_9
13863,company_6
14122,company_8
10592,company_4
13365,company_3
13619,company_3
13058,company_7
13491,company_9
11235,company_4
10521,company_4
15666,company_6
15538,company_4
10796,company_2
11144,company_3
14911,company_3
13804,company_3
11337,company_6
11857,company_1
14487,company_6
13407,company_2
10337,company_2
10164,company_8
13482,company_3
15194,company_6
10687,company_9
12521,company_8
14137,company_9
10289,company_7
14321,company_3
10831,company_9
14854,company_9
12002,company_3
12484,company_9
11170,company_3
11329,company_3
13682,company_5
14989,company_1
12481,company_5
11689,company_6
11251,company_8
14859,company_6
11762,company_6
13471,company_1
10155,company_2
11419,company_9
10141,company_1
14382,company_6
14606,company_5
11368,company_1
12853,company_3
11708,company_1
13907,company_4
13538,company_9
10237,company_2
11746,company_4
13635,company_1
15462,company_1
10408,company_3
11820,company_4
12503,company_8
12128,company_9
13576,company_9
15583,company_9
14349,company_9
12068,company_1
14988,company_4
14632,company_4
11068,company_7
10448,company_9
14633,company_6
11026,company_7
15577,company_4
12064,company_2
10391,company_3
14738,company_1
11643,company_1
15664,company_9
10884,company_3
12832,company_8
11263,company_9
13550,company_3
13972,company_7
11946,company_6
11984,company_3
11395,company_8
13944,company_6
10889,company_7
14278,company_6
11548,company_1
14530,company_2
10972,company_6
14122,company_9
14259,company_4
14131,company_2
11291,company_7
11019,company_9
13026,company_9
14545,company_2
15495,company_1
10311,company_9
12344,company_7
10711,company_4
12927,company_7
12072,company_9
10930,company_1
12121,company_1
14841,company_5
15141,company_9
14205,company_1
15022,company_9
13003,company_6
13304,company_2
15540,company_7
13459,company_1
14407,company_7
11919,company_9
15680,company_3
12586,company_3
10510,company_6
13632,company_9
12090,company_5
11521,company_4
13165,company_9
15002,company_3
11674,company_7
15323,company_8
10205,company_3
13201,company_9
10156,company_1
13417,company_9
14790,company_8
10820,company_8
11845,company_6
15533,company_6
14301,company_8
10795,company_9
14807,company_8
12984,company_1
12775,company_3
13862,company_5
15605,company_3
12757,company_2
13310,company_2
10488,company_5
15253,company_6
11220,company_8
13908,company_9
15677,company_2
10804,company_6
11893,company_4
11178,company_4
11035,company_3
12500,company_9
14569,company_1
12147,company_1
10218,company_6
14230,company_6
12204,company_7
15147,company_1
13302,company_6
12093,company_8
15245,company_8
12095,company_6
15309,company_7
14597,company_5
10326,company_3
10297,company_7
14252,company_5
12354,company_3
14345,company_8
13459,company_7
10721,company_2
15113,company_9
11939,company_5
14371,company_1
12907,company_1
14732,company_6
13600,company_5
14836,company_6
12608,company_4
12267,company_1
10196,company_6
13554,company_9
11450,company_9
10348,company_6
11433,company_6
10693,company_4
15105,company_4
12509,company_2
10541,company_6
11618,company_7
14915,company_2
14918,company_4
10175,company_2
12302,company_4
14746,company_8
13870,company_9
12499,company_8
11165,company_8
12110,company_9
13610,company_9
10429,company_9
13062,company_4
14862,company_6
10549,company_9
12792,company_4
11997,company_1
15677,company_9
10315,company_9
12346,company_9
12771,company_2
13543,company_7
15041,company_1
13828,company_9
13282,company_2
14093,company_5
15187,company_9
12098,company_2
15455,company_3
14763,company_1
11992,company_9
12900,company_8
12026,company_4
14218,company_6
12660,company_3
13845,company_1
13450,company_4
10762,company_9
14727,company_9
13602,company_1
15471,company_8
10673,company_8
15282,company_7
13838,company_2
11999,company_6
13110,company_6
14167,company_8
11572,company_6
14841,company_3
14535,company_7
10937,company_5
12795,company_5
11166,company_9
13425,company_8
10729,company_1
15002,company_2
14220,company_6
10241,company_7
11426,company_7
14501,company_6
12695,company_3
14680,company_1
15322,company_9
10133,company_6
13892,company_9
14577,company_2
10402,company_9
13045,company_8
11311,company_2
10639,company_9
10617,company_8
12370,company_7
12381,company_2
14419,company_3
12353,company_4
12088,company_2
10349,company_7
10786,company_4
15103,company_4
12582,company_8
10672,company_6
11843,company_6
15261,company_7
11596,company_8
15505,company_4
10392,company_5
14844,company_4
10595,company_8
12247,company_9
13550,company_6
10469,company_4
10480,company_1
12987,company_7
13110,company_5
13432,company_5
14011,company_6
12806,company_7
12693,company_9
11104,company_6
10849,company_6
10789,company_4
14257,company_3
10936,company_6
10243,company_1
11237,company_4
14076,company_2
15454,company_7
14116,company_4
10686,company_3
12625,company_5
15679,company_1
11940,company_9
15004,company_8
12880,company_8
11728,company_9
13548,company_6
15678,company_9
12891,company_3
14662,company_4
15563,company_6
15034,company_2
12700,company_8
11248,company_4
13229,company_2
11498,company_4
11802,company_5
13271,company_6
12747,company_3
10203,company_9
11368,company_3
12193,company_3
12697,company_7
11347,company_6
13579,company_5
10162,company_8
10687,company_7
14115,company_6
11456,company_6
12274,company_6
10202,company_1
10552,company_1
14579,company_4
14447,company_9
10242,company_5
13484,company_7
13255,company_8
13250,company_5
15020,company_2
12871,company_6
14704,company_9
15382,company_9
11141,company_6
13153,company_1
12232,company_7
14315,company_3
15078,company_9
14984,company_2
13443,company_9
15183,company_7
11431,company_2
11419,company_1
10737,company_2
14711,company_1
10341,company_9
10925,company_3
11581,company_6
11936,company_6
14058,company_1
15331,company_7
11244,company_7
10487,company_9
11076,company_6
13227,company_6
13751,company_3
10529,company_7
13191,company_7
10832,company_2
14440,company_6
13498,company_3
11247,company_8
12076,company_8
11606,company_9
14126,company_1
11005,company_2
11548,company_2
14572,company_4
12196,company_9
12650,company_5
14688,company_9
12611,company_2
12171,company_4
12731,company_9
12775,company_9
15093,company_4
10578,company_9
13053,company_5
15405,company_3
13159,company_3
15470,company_5
11862,company_6
13262,company_2
14355,company_9
14722,company_1
10895,company_4
13508,company_2
12062,company_9
10218,company_5
14054,company_2
11412,company_6
15351,company_9
10855,company_9
10971,company_7
14392,company_4
13067,company_6
13155,company_6
10618,company_6
13655,company_8
15597,company_2
15672,company_9
10316,company_7
11258,company_7
15122,company_2
14170,company_6
15314,company_2
10608,company_1
10433,company_9
10793,company_3
12441,company_3
10343,company_4
11069,company_5
13058,company_9
14317,company_5
14246,company_5
13457,company_6
14396,company_9
15241,company_9
15027,company_5
15663,company_5
10476,company_7
15212,company_6
12830,company_5
10667,company_6
15242,company_8
11796,company_9
13619,company_2
13000,company_6
15046,company_9
13514,company_6
10138,company_9
13720,company_9
11238,company_4
15646,company_9
15593,company_1
10454,company_2
12600,company_6
15686,company_4
13508,company_9
11645,company_3
11172,company_3
14202,company_8
12036,company_7
15551,company_4
12068,company_4
11127,company_4
14300,company_6
10494,company_1
13487,company_2
14221,company_1
11833,company_1
13381,company_9
12192,company_1
12963,company_9
10643,company_7
11893,company_2
14051,company_9
10729,company_4
14930,company_7
14117,company_4
14338,company_3
15625,company_4
10845,company_2
15040,company_1
11670,company_3
14606,company_1
14106,company_9
11667,company_5
11764,company_9
15427,company_4
13791,company_9
14736,company_3
12666,company_9
12441,company_2
12297,company_3
12454,company_6
15674,company_2
10406,company_4
13613,company_7
10135,company_9
10424,company_2
10622,company_8
11652,company_1
10419,company_9
13729,company_3
12074,company_7
12068,company_6
15557,company_9
11780,company_9
12796,company_5
10400,company_1
12991,company_7
14528,company_3
12149,company_1
15112,company_2
14219,company_1
11044,company_4
11738,company_6
14749,company_2
13610,company_1
14985,company_3
14730,company_6
10425,company_6
11436,company_7
10226,company_4
14437,company_2
11342,company_1
14663,company_1
14134,company_8
11548,company_9
10938,company_2
14585,company_1
10351,company_2
14589,company_3
15664,company_2
10773,company_7
13582,company_6
11696,company_9
15099,company_9
13576,company_1
11552,company_1
13045,company_5
10452,company_9
13240,company_1
14303,company_1
12274,company_4
10321,company_7
13013,company_2
10252,company_7
12856,company_2
12151,company_1
15395,company_8
10127,company_6
14613,company_3
11986,company_6
10184,company_1
15548,company_4
15128,company_6
14759,company_4
12893,company_8
13941,company_8
12442,company_6
10210,company_6
14828,company_3
12821,company_9
14897,company_4
11252,company_6
11422,company_7
11792,company_4
13454,company_4
14847,company_8
13688,company_5
15593,company_7
10566,company_9
13187,company_2
10536,company_7
15284,company_8
12843,company_4
10737,company_8
14557,company_8
10761,company_3
14689,company_8
12036,company_1
13967,company_6
14397,company_2
10407,company_9
10677,company_1
11293,company_9
10238,company_9
14286,company_7
15536,company_6
11165,company_2
10695,company_8
15359,company_9
13933,company_5
10822,company_3
15585,company_9
13596,company_6
10122,company_5
11527,company_3
13844,company_1
12745,company_4
12815,company_4
10954,company_5
15142,company_6
14218,company_9
13092,company_2
10245,company_9
14497,company_5
11546,company_9
10604,company_2
14158,company_8
11871,company_3
10228,company_2
10500,company_4
10121,company_2
12022,company_9
10633,company_2
12829,company_2
10226,company_1
12373,company_6
12497,company_1
14717,company_5
15172,company_1
11686,company_9
13845,company_2
11885,company_4
10661,company_1
12588,company_9
11056,company_1
12333,company_9
12431,company_3
14961,company_2
12488,company_9
13396,company_9
12376,company_5
10420,company_4
11970,company_9
15680,company_6
10342,company_5
15200,company_9
15085,company_9
14509,company_9
10531,company_4
14108,company_1
10236,company_6
11628,company_8
11991,company_9
10777,company_1
12616,company_4
12519,company_4
11210,company_9
10955,company_5
14677,company_6
15683,company_5
10252,company_6
13296,company_9
12447,company_5
15539,company_6
11018,company_5
12037,company_9
15691,company_4
11397,company_8
13169,company_9
12355,company_9
10918,company_5
11976,company_9
14487,company_4
11010,company_6
10270,company_6
13847,company_9
12331,company_7
12016,company_1
14411,company_1
11563,company_4
13999,company_6
11775,company_5
13379,company_6
14791,company_9
14787,company_2
10343,company_9
14130,company_6
11829,company_1
14714,company_4
12506,company_3
12024,company_6
12683,company_4
14799,company_7
12177,company_6
13472,company_6
13006,company_9
11359,company_2
11647,company_5
10397,company_6
14292,company_7
15067,company_9
10867,company_2
12485,company_8
15225,company_9
10748,company_2
15594,company_2
15276,company_3
11837,company_8
11631,company_7
11093,company_4
13396,company_2
14227,company_6
10386,company_9
13479,company_2
13182,company_4
10260,company_7
13922,company_1
10768,company_3
13913,company_7
12446,company_5
11579,company_4
12994,company_2
13116,company_3
13843,company_7
14425,company_2
13049,company_9
13538,company_4
11961,company_9
12723,company_6
12386,company_7
14743,company_3
12896,company_6
12964,company_7
13578,company_9
10362,company_1
12101,company_6
11569,company_9
13886,company_6
15069,company_6
12224,company_5
13873,company_9
11858,company_4
11102,company_7
15310,company_1
14259,company_5
14222,company_9
11820,company_8
13789,company_2
13489,company_5
11947,company_3
15567,company_6
11330,company_6
12464,company_3
10688,company_7
11234,company_1
11826,company_4
15308,company_5
12635,company_7
15103,company_8
12500,company_5
12738,company_5
11038,company_9
10356,company_9
12996,company_5
13862,company_3
14496,company_6
12499,company_6
12234,company_1
12476,company_7
14758,company_6
13887,company_7
11455,company_4
13192,company_2
13480,company_6
11069,company_4
14196,company_1
13233,company_7
14477,company_5
13488,company_9
15349,company_2
11744,company_6
15562,company_2
12911,company_6
12085,company_4
13422,company_7
13074,company_4
10935,company_9
12101,company_4
10592,company_9
13186,company_5
14405,company_3
14049,company_3
13861,company_5
15580,company_5
10344,company_7
10929,company_2
14940,company_4
11358,company_6
15671,company_7
14963,company_5
10502,company_1
13754,company_7
12289,company_6
11523,company_5
15030,company_6
14971,company_2
14483,company_7
14812,company_6
12769,company_2
13517,company_9
13306,company_1
10533,company_4
10801,company_9
12305,company_8
12960,company_1
11184,company_4
13355,company_8
15048,company_3
11328,company_1
10368,company_1
12057,company_6
12745,company_8
13949,company_7
13179,company_6
14867,company_9
13838,company_9
10923,company_1
13304,company_9
15693,company_9
12566,company_8
14867,company_7
12034,company_8
10899,company_9
10652,company_3
14887,company_4
15137,company_3
11573,company_7
11987,company_9
12742,company_3
10543,company_6
12759,company_4
15182,company_3
11632,company_8
11399,company_1
10256,company_1
10375,company_7
14187,company_8
14289,company_9
15241,company_6
10387,company_5
11256,company_4
10316,company_5
15356,company_4
13035,company_7
12404,company_9
14346,company_4
12527,company_9
14910,company_7
13760,company_4
12452,company_6
14980,company_7
10642,company_8
10613,company_7
14133,company_4
15332,company_6
12637,company_3
14729,company_4
13297,company_9
12038,company_5
15419,company_5
13025,company_4
13607,company_4
12246,company_2
11035,company_4
13821,company_2
11511,company_4
14659,company_1
10918,company_9
14626,company_8
10310,company_4
14217,company_6
12594,company_4
11713,company_6
14003,company_3
14349,company_6
15706,company_8
11848,company_2
10505,company_4
12335,company_7
15594,company_8
11512,company_1
11379,company_8
13126,company_3
13662,company_4
13813,company_9
14906,company_8
11890,company_2
11329,company_5
11737,company_2
12977,company_3
12325,company_1
11813,company_2
13838,company_4
14586,company_3
11029,company_2
12651,company_5
15296,company_3
14905,company_7
13672,company_9
12751,company_5
12328,company_2
10773,company_4
13770,company_8
11068,company_9
11858,company_7
14612,company_9
13120,company_1
14176,company_6
13569,company_6
13405,company_2
12606,company_9
14630,company_2
13177,company_8
11533,company_3
13641,company_5
11082,company_9
13587,company_9
12547,company_7
10486,company_2
10582,company_2
13510,company_5
13607,company_3
10908,company_4
12867,company_7
11440,company_2
12847,company_2
11734,company_2
10244,company_7
15701,company_7
13829,company_5
13230,company_6
10659,company_3
14166,company_1
12577,company_3
14443,company_3
11782,company_3
13016,company_9
13303,company_8
14208,company_8
15420,company_6
11530,company_2
11198,company_3
10575,company_9
10825,company_1
15627,company_1
11073,company_7
12179,company_5
12906,company_4
14464,company_5
13057,company_7
11106,company_4
10488,company_7
15114,company_4
14723,company_8
14364,company_4
11767,company_7
13458,company_9
11402,company_2
11517,company_9
10871,company_2
13866,company_7
15479,company_7
13282,company_3
15440,company_6
10157,company_4
11154,company_4
13066,company_8
15418,company_3
14606,company_6
15552,company_9
12140,company_4
11636,company_5
15624,company_9
13315,company_3
14182,company_3
14326,company_8
10379,company_3
10127,company_9
14801,company_6
11146,company_6
11865,company_6
14629,company_9
10944,company_7
12773,company_6
11075,company_4
11981,company_8
13558,company_4
14094,company_9
14822,company_3
14896,company_3
12640,company_7
12508,company_1
12812,company_9
11199,company_2
10911,company_5
12820,company_7
14084,company_9
13973,company_1
10374,company_6
12305,company_4
13437,company_9
10993,company_3
15566,company_6
10309,company_9
12331,company_1
15077,company_9
12864,company_4
10681,company_1
11928,company_3
11652,company_4
13756,company_9
11134,company_8
12411,company_6
12883,company_4
10459,company_4
11376,company_6
14912,company_2
10719,company_9
11487,company_3
11674,company_3
15062,company_8
13479,company_9
14360,company_3
15064,company_2
12455,company_9
14951,company_2
14255,company_1
12359,company_8
10917,company_6
10267,company_4
11406,company_4
12160,company_4
15627,company_7
10482,company_2
10332,company_4
15179,company_4
12818,company_6
13453,company_8
12892,company_1
14057,company_2
14819,company_6
14285,company_9
14137,company_4
13371,company_6
13209,company_1
14102,company_6
12128,company_6
13472,company_1
10964,company_5
12961,company_1
12988,company_7
11450,company_8
12703,company_9
15506,company_8
10861,company_2
14043,company_2
15368,company_1
15675,company_8
14919,company_3
13647,company_9
11944,company_1
12724,company_5
11319,company_4
15077,company_4
10863,company_2
13049,company_6
13198,company_4
15317,company_6
12718,company_9
13294,company_4
11806,company_7
11776,company_6
12883,company_8
12664,company_5
14584,company_6
11908,company_9
10501,company_9
11440,company_7
11005,company_5
15563,company_7
11746,company_3
12138,company_9
12778,company_7
11456,company_1
14311,company_6
13792,company_8
14752,company_7
10240,company_6
14603,company_4
15165,company_7
15199,company_6
13659,company_5
10207,company_1
13380,company_2
11666,company_9
11488,company_9
13286,company_4
15705,company_4
14655,company_3
10558,company_1
13437,company_2
12236,company_8
13247,company_9
10161,company_1
10775,company_6
13253,company_8
14200,company_6
14224,company_9
12782,company_8
12758,company_8
12618,company_5
13666,company_9
11765,company_6
15153,company_9
10797,company_2
13126,company_8
11744,company_3
10743,company_9
12643,company_9
12475,company_2
13859,company_6
12502,company_1
14454,company_7
12145,company_6
13415,company_8
15674,company_3
14695,company_5
12244,company_8
13904,company_5
12674,company_4
12202,company_3
10763,company_9
11312,company_9
15265,company_5
14523,company_6
11456,company_5
10756,company_2
14838,company_4
13472,company_4
12654,company_1
12532,company_4
15700,company_5
12009,company_4
10973,company_4
11379,company_7
11382,company_7
11916,company_2
11258,company_9
13529,company_8
14325,company_6
12838,company_7
14081,company_9
12531,company_4
15371,company_2
12126,company_4
15285,company_3
15282,company_9
12458,company_6
11508,company_9
11403,company_9
15024,company_8
10216,company_5
12044,company_3
13736,company_1
10298,company_9
13692,company_6
14911,company_2
10507,company_8
13834,company_9
10516,company_3
14666,company_9
11762,company_4
11914,company_5
10302,company_1
12451,company_2
12365,company_6
12750,company_3
12950,company_4
12813,company_1
10981,company_6
14893,company_9
13780,company_9
14515,company_5
11385,company_9
12980,company_3
14549,company_3
12179,company_3
12976,company_6
13938,company_7
12379,company_8
12157,company_3
13661,company_4
14501,company_7
13600,company_2
10792,company_1
10972,company_9
14884,company_6
11276,company_9
15280,company_7
12046,company_4
11300,company_2
10572,company_9
14313,company_8
10133,company_7
14315,company_9
11385,company_2
13170,company_6
10468,company_3
12073,company_1
10510,company_2
11299,company_3
14923,company_6
10827,company_4
10942,company_4
12858,company_3
13776,company_1
13385,company_9
10307,company_6
11889,company_3
10751,company_2
14510,company_9
10369,company_4
13164,company_8
13329,company_4
12040,company_4
15411,company_6
15674,company_9
13568,company_9
11075,company_9
14890,company_2
13010,company_2
13175,company_2
12228,company_7
12088,company_9
11305,company_1
12374,company_1
15366,company_3
12853,company_1
15341,company_9
13960,company_3
11826,company_1
11617,company_6
12186,company_9
15230,company_6
10532,company_2
10956,company_1
11258,company_2
12771,company_4
11228,company_5
12176,company_1
13765,company_2
13314,company_9
14345,company_1
10479,company_3
14552,company_4
12619,company_7
10380,company_8
13834,company_7
12831,company_6
14986,company_5
11680,company_4
11653,company_1
14614,company_7
14261,company_2
14972,company_7
11931,company_9
14107,company_7
12709,company_1
15256,company_9
14686,company_4
14105,company_6
12408,company_9
12542,company_7
14761,company_1
15232,company_5
11499,company_5
11751,company_8
13086,company_4
13826,company_9
13508,company_4
13906,company_7
10336,company_6
14291,company_4
14211,company_9
14674,company_9
13443,company_8
12961,company_4
13553,company_9
13464,company_6
14278,company_9
14775,company_6
15389,company_8
13183,company_7
13959,company_4
12496,company_2
15206,company_9
14369,company_9
10477,company_6
11300,company_7
12262,company_9
15238,company_9
14073,company_7
11785,company_9
12843,company_1
13905,company_1
15413,company_9
12912,company_2
15264,company_3
13708,company_6
14973,company_3
15522,company_8
15408,company_9
13515,company_1
11837,company_3
14041,company_6
14179,company_5
11988,company_9
14932,company_7
10955,company_9
11806,company_2
10277,company_1
11553,company_4
10160,company_7
12439,company_5
13241,company_8
14367,company_1
14754,company_9
14395,company_4
15392,company_9
13371,company_1
10450,company_9
15512,company_9
14757,company_8
11374,company_3
14881,company_2
10516,company_7
12033,company_9
12263,company_2
11545,company_6
15081,company_4
10684,company_9
13727,company_6
15417,company_6
12888,company_6
13040,company_8
11854,company_3
10631,company_9
11320,company_4
14543,company_9
12268,company_6
15239,company_6
13093,company_9
12863,company_2
11164,company_3
12795,company_3
14579,company_5
11831,company_9
12571,company_4
15693,company_3
14936,company_8
15198,company_6
14796,company_9
15432,company_4
15229,company_6
14370,company_6
13427,company_9
12385,company_8
10250,company_4
10631,company_4
13577,company_4
13699,company_6
12266,company_2
12392,company_7
12849,company_2
15637,company_2
11907,company_7
13719,company_6
13736,company_4
12614,company_9
15063,company_6
10382,company_4
14842,company_9
12953,company_1
11143,company_5
14002,company_4
14711,company_9
11516,company_1
14093,company_9
13348,company_6
11475,company_3
14256,company_4
13401,company_7
15588,company_9
13242,company_8
11549,company_5
13500,company_9
11896,company_7
15604,company_4
10222,company_1
13576,company_2
14942,company_9
11839,company_8
12769,company_7
14982,company_6
12023,company_2
10750,company_4
11608,company_8
11809,company_4
12492,company_1
13990,company_8
11708,company_9
11554,company_5
13222,company_6
14169,company_8
10747,company_9
15211,company_8
10172,company_4
14759,company_7
10865,company_4
13917,company_4
10199,company_4
12419,company_9
14504,company_2
11431,company_7
13755,company_6
11695,company_7
12746,company_9
13643,company_4
14225,company_7
15013,company_3
10686,company_4
11258,company_4
12421,company_3
13862,company_4
14034,company_7
10866,company_6
12414,company_8
15420,company_7
14100,company_7
12839,company_6
13121,company_8
12254,company_9
13197,company_6
11238,company_9
11712,company_5
13451,company_4
11037,company_7
13291,company_6
11052,company_8
13992,company_2
13862,company_9
14539,company_4
13817,company_2
12365,company_9
10633,company_1
13426,company_7
11767,company_3
13359,company_4
11844,company_1
11094,company_2
15113,company_4
13397,company_3
15498,company_9
12020,company_4
15222,company_3
12831,company_9
10621,company_6
10268,company_4
14019,company_9
14618,company_1
11797,company_8
14959,company_2
10645,company_1
14164,company_6
13507,company_2
13869,company_1
13547,company_9
15543,company_5
10659,company_9
14611,company_6
10970,company_9
10646,company_2
10927,company_3
15660,company_6
11724,company_4
12540,company_5
15301,company_6
10462,company_7
12024,company_9
14637,company_5
10308,company_3
15454,company_8
11218,company_7
10553,company_5
12166,company_3
12344,company_2
13173,company_4
11986,company_9
13496,company_4
12320,company_2
10275,company_6
12313,company_2
15168,company_8
13621,company_5
15285,company_7
13556,company_9
10615,company_5
10557,company_6
11277,company_4
14297,company_4
11508,company_1
13490,company_6
11178,company_1
11540,company_9
10550,company_1
14435,company_2
13046,company_5
10797,company_6
10122,company_8
13875,company_3
10323,company_9
14117,company_3
11557,company_8
11995,company_9
13495,company_2
13653,company_9
13344,company_9
13943,company_4
10869,company_8
13830,company_4
12787,company_7
12191,company_4
11704,company_6
13124,company_8
11601,company_6
10245,company_2
11753,company_2
14038,company_9
12566,company_7
15536,company_9
11818,company_6
10432,company_2
13713,company_8
12648,company_7
15026,company_6
14793,company_1
12341,company_7
13733,company_7
10515,company_5
15200,company_7
11288,company_3
12360,company_2
13432,company_4
10517,company_2
12325,company_9
13974,company_5
15106,company_9
13000,company_4
12096,company_4
14341,company_2
12252,company_9
10629,company_6
14119,company_2
15139,company_7
12020,company_3
10188,company_9
11448,company_2
14944,company_2
13251,company_2
15567,company_3
13780,company_1
14443,company_6
15635,company_9
14466,company_4
14860,company_6
14245,company_7
15187,company_6
10964,company_2
13624,company_5
13174,company_4
11647,company_9
12049,company_6
13913,company_6
12542,company_2
12391,company_7
10981,company_9
12428,company_2
14145,company_6
15361,company_9
14738,company_6
12987,company_5
15680,company_9
10317,company_9
12076,company_4
14221,company_2
13854,company_5
11065,company_1
11964,company_7
15648,company_4
11234,company_8
15037,company_2
15291,company_9
10194,company_2
10914,company_9
11529,company_2
13489,company_8
15591,company_5
15280,company_6
12927,company_3
12757,company_6
10360,company_9
11623,company_7
11150,company_6
12851,company_6
12180,company_9
12163,company_6
12801,company_6
12071,company_8
12950,company_7
10683,company_1
12656,company_2
13222,company_4
10585,company_7
10892,company_9
10887,company_2
12204,company_6
13941,company_9
13897,company_2
10383,company_5
12719,company_9
13569,company_9
11934,company_4
12077,company_6
13509,company_1
10904,company_5
12535,company_9
15639,company_3
11133,company_9
10218,company_7
15320,company_9
13363,company_5
14593,company_7
12915,company_6
11686,company_3
15370,company_3
13388,company_1
14523,company_7
11421,company_4
12698,company_9
14379,company_6
13324,company_9
11993,company_2
15337,company_8
11254,company_4
14091,company_8
13731,company_6
14843,company_6
13367,company_2
12742,company_7
11917,company_2
13356,company_4
13823,company_6
11512,company_5
11137,company_3
10739,company_3
15238,company_3
10524,company_7
10791,company_5
11810,company_6
12754,company_9
12566,company_4
14256,company_5
15344,company_5
14136,company_6
13274,company_9
14097,company_6
11239,company_8
15515,company_9
13795,company_7
12376,company_2
14955,company_7
12775,company_2
14804,company_9
14697,company_6
12343,company_6
15608,company_5
11787,company_4
14979,company_9
13382,company_9
13080,company_7
12961,company_8
14798,company_9
12021,company_7
11139,company_9
12653,company_5
14593,company_4
11511,company_5
13542,company_2
15336,company_4
14178,company_5
12287,company_8
15512,company_6
14744,company_1
13482,company_6
15195,company_4
12664,company_1
10955,company_8
13881,company_4
10726,company_6
14298,company_1
13992,company_1
11401,company_9
14888,company_4
14443,company_4
13953,company_8
13001,company_1
13488,company_1
15652,company_3
12828,company_4
10517,company_3
11443,company_2
10531,company_7
12690,company_9
11973,company_5
14905,company_1
10963,company_8
10842,company_8
14820,company_4
13235,company_6
11081,company_9
10701,company_1
12110,company_4
10414,company_5
14421,company_2
12032,company_7
12289,company_3
15260,company_6
14152,company_7
10406,company_9
12557,company_6
13906,company_3
11045,company_6
10613,company_4
12628,company_9
10574,company_2
10224,company_5
12452,company_4
14879,company_8
11597,company_6
11822,company_4
13938,company_2
14786,company_5
14336,company_4
14287,company_6
11376,company_9
15330,company_8
11866,company_3
14626,company_6
14241,company_6
15111,company_5
15342,company_9
13949,company_9
14103,company_2
13240,company_3
14682,company_9
10294,company_9
14482,company_5
12035,company_9
14023,company_4
14950,company_9
12923,company_1
15217,company_2
14417,company_5
12619,company_1
12902,company_3
13400,company_5
11116,company_1
14567,company_9
12487,company_7
11669,company_7
15523,company_6
12605,company_9
14385,company_5
15640,company_6
10466,company_9
12733,company_4
12548,company_6
13337,company_2
10221,company_4
12677,company_7
12515,company_8
15503,company_2
15450,company_5
10424,company_8
10639,company_2
12093,company_1
15153,company_4
14886,company_3
15337,company_4
15389,company_9
12078,company_9
13808,company_2
12942,company_9
12954,company_3
12033,company_6
14600,company_4
15353,company_2
15283,company_6
14894,company_2
11531,company_8
14833,company_2
11232,company_9
11973,company_8
15238,company_4
11331,company_6
11577,company_2
14348,company_4
13761,company_9
12825,company_4
12270,company_6
14812,company_9
14579,company_6
10310,company_9
10278,company_9
11691,company_9
13926,company_3
13794,company_2
15553,company_1
12524,company_9
11791,company_1
14805,company_8
13783,company_8
12876,company_9
14101,company_4
10301,company_1
10844,company_5
14330,company_4
13357,company_4
13963,company_4
14055,company_6
10334,company_4
10735,company_6
10449,company_4
12466,company_4
12105,company_9
14116,company_2
13325,company_2
12552,company_5
14650,company_9
10502,company_9
15354,company_6
11275,company_9
13605,company_4
11277,company_9
15281,company_7
14755,company_2
10366,company_9
12716,company_8
12394,company_5
15005,company_3
13141,company_2
11774,company_5
13120,company_4
10593,company_8
14015,company_4
10424,company_4
11212,company_8
10865,company_5
11905,company_5
14568,company_1
15380,company_7
12434,company_2
12309,company_5
11103,company_9
15582,company_6
14458,company_3
10401,company_9
15249,company_3
10833,company_2
10493,company_8
10247,company_6
13554,company_1
10669,company_4
13480,company_4
11966,company_6
12190,company_6
14294,company_4
15602,company_9
15577,company_3
11993,company_4
14904,company_4
11661,company_1
10584,company_3
15693,company_5
11339,company_9
11446,company_9
13624,company_4
12299,company_6
14673,company_9
12659,company_8
10352,company_9
10751,company_5
10689,company_7
10413,company_6
10331,company_1
15645,company_9
15183,company_3
13077,company_6
14557,company_2
10863,company_6
11797,company_3
11517,company_3
12138,company_4
10500,company_6
10130,company_9
11688,company_7
10880,company_4
11263,company_7
10574,company_4
13257,company_4
15658,company_6
13880,company_1
13521,company_2
14330,company_2
12662,company_4
12896,company_3
12772,company_9
11913,company_6
14200,company_9
13835,company_6
12382,company_1
12289,company_7
13806,company_9
14386,company_1
11085,company_4
13933,company_1
14012,company_6
15281,company_8
14644,company_6
15507,company_4
13417,company_2
13871,company_7
14885,company_4
10717,company_9
11384,company_4
14709,company_4
12301,company_9
